"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","GDEXPRD","TOT","PC_GDP","A","1991",2.62072776877522,
"USA","GDEXPRD","TOT","PC_GDP","A","1992",2.54334998643473,
"USA","GDEXPRD","TOT","PC_GDP","A","1993",2.42246952297122,
"USA","GDEXPRD","TOT","PC_GDP","A","1994",2.32752905367687,
"USA","GDEXPRD","TOT","PC_GDP","A","1995",2.4094638734859,
"USA","GDEXPRD","TOT","PC_GDP","A","1996",2.45000818171706,
"USA","GDEXPRD","TOT","PC_GDP","A","1997",2.47983094687156,
"USA","GDEXPRD","TOT","PC_GDP","A","1998",2.50401172174171,
"USA","GDEXPRD","TOT","PC_GDP","A","1999",2.54964793181944,
"USA","GDEXPRD","TOT","PC_GDP","A","2000",2.62879319242706,
"USA","GDEXPRD","TOT","PC_GDP","A","2001",2.64829629528828,
"USA","GDEXPRD","TOT","PC_GDP","A","2002",2.55925660485911,
"USA","GDEXPRD","TOT","PC_GDP","A","2003",2.56454609195858,
"USA","GDEXPRD","TOT","PC_GDP","A","2004",2.50242964270538,
"USA","GDEXPRD","TOT","PC_GDP","A","2005",2.51696814140027,
"USA","GDEXPRD","TOT","PC_GDP","A","2006",2.55764024881196,
"USA","GDEXPRD","TOT","PC_GDP","A","2007",2.6316058970956,
"USA","GDEXPRD","TOT","PC_GDP","A","2008",2.76790790632267,
"USA","GDEXPRD","TOT","PC_GDP","A","2009",2.81269923617884,
"USA","GDEXPRD","TOT","PC_GDP","A","2010",2.73540273206096,
"USA","GDEXPRD","TOT","PC_GDP","A","2011",2.76525483346332,
"USA","GDEXPRD","TOT","PC_GDP","A","2012",2.6816621120186,
"USA","GDEXPRD","TOT","PC_GDP","A","2013",2.70972319027437,
"USA","GDEXPRD","TOT","PC_GDP","A","2014",2.71838869491166,
"USA","GDEXPRD","TOT","PC_GDP","A","2015",2.71659795070229,
"USA","GDEXPRD","TOT","PC_GDP","A","2016",2.76029332558199,
"USA","GDEXPRD","TOT","PC_GDP","A","2017",2.8125010246204,
"USA","GDEXPRD","TOT","PC_GDP","A","2018",2.82578570698675,
"ARG","GDEXPRD","TOT","MLN_USD","A","1996",2109.79425521444,
"ARG","GDEXPRD","TOT","MLN_USD","A","1997",2292.53607132985,
"ARG","GDEXPRD","TOT","MLN_USD","A","1998",2332.98478582623,
"ARG","GDEXPRD","TOT","MLN_USD","A","1999",2483.18667060504,
"ARG","GDEXPRD","TOT","MLN_USD","A","2000",2384.05009448342,
"ARG","GDEXPRD","TOT","MLN_USD","A","2001",2204.41711602917,
"ARG","GDEXPRD","TOT","MLN_USD","A","2002",1806.78798053837,
"ARG","GDEXPRD","TOT","MLN_USD","A","2003",2070.84360474749,
"ARG","GDEXPRD","TOT","MLN_USD","A","2004",2406.51817436389,
"ARG","GDEXPRD","TOT","MLN_USD","A","2005",2729.7324239745,
"ARG","GDEXPRD","TOT","MLN_USD","A","2006",3169.5836935543,
"ARG","GDEXPRD","TOT","MLN_USD","A","2007",3515.53570366508,
"ARG","GDEXPRD","TOT","MLN_USD","A","2008",3741.49112300262,
"ARG","GDEXPRD","TOT","MLN_USD","A","2009",4391.6173133752,
"ARG","GDEXPRD","TOT","MLN_USD","A","2010",4646.78993039061,
"ARG","GDEXPRD","TOT","MLN_USD","A","2011",4971.96108064374,
"ARG","GDEXPRD","TOT","MLN_USD","A","2012",5521.97814525488,
"ARG","GDEXPRD","TOT","MLN_USD","A","2013",5508.38433750473,
"ARG","GDEXPRD","TOT","MLN_USD","A","2014",5112.46692503617,
"ARG","GDEXPRD","TOT","MLN_USD","A","2015",5483.00065862004,
"ARG","GDEXPRD","TOT","MLN_USD","A","2016",4602.06720091597,
"ARG","GDEXPRD","TOT","MLN_USD","A","2017",4825.81956109951,
"ARG","GDEXPRD","TOT","PC_GDP","A","1996",0.38502981837896,
"ARG","GDEXPRD","TOT","PC_GDP","A","1997",0.38699539283701,
"ARG","GDEXPRD","TOT","PC_GDP","A","1998",0.37922292608607,
"ARG","GDEXPRD","TOT","PC_GDP","A","1999",0.41778121577129,
"ARG","GDEXPRD","TOT","PC_GDP","A","2000",0.40429056277169,
"ARG","GDEXPRD","TOT","PC_GDP","A","2001",0.39107006972009,
"ARG","GDEXPRD","TOT","PC_GDP","A","2002",0.35971648836211,
"ARG","GDEXPRD","TOT","PC_GDP","A","2003",0.378400932687,
"ARG","GDEXPRD","TOT","PC_GDP","A","2004",0.40375977116348,
"ARG","GDEXPRD","TOT","PC_GDP","A","2005",0.42074495956177,
"ARG","GDEXPRD","TOT","PC_GDP","A","2006",0.45215542467897,
"ARG","GDEXPRD","TOT","PC_GDP","A","2007",0.46006590994507,
"ARG","GDEXPRD","TOT","PC_GDP","A","2008",0.47054480873279,
"ARG","GDEXPRD","TOT","PC_GDP","A","2009",0.58705209004918,
"ARG","GDEXPRD","TOT","PC_GDP","A","2010",0.56405012263774,
"ARG","GDEXPRD","TOT","PC_GDP","A","2011",0.56933819916111,
"ARG","GDEXPRD","TOT","PC_GDP","A","2012",0.63887811111715,
"ARG","GDEXPRD","TOT","PC_GDP","A","2013",0.62233614461392,
"ARG","GDEXPRD","TOT","PC_GDP","A","2014",0.59249253387918,
"ARG","GDEXPRD","TOT","PC_GDP","A","2015",0.61854097910637,
"ARG","GDEXPRD","TOT","PC_GDP","A","2016",0.53019201749038,
"ARG","GDEXPRD","TOT","PC_GDP","A","2017",0.54151901216975,
"CHL","GDEXPRD","TOT","MLN_USD","A","2007",966.525061432095,
"CHL","GDEXPRD","TOT","MLN_USD","A","2008",1212.04588875622,
"CHL","GDEXPRD","TOT","MLN_USD","A","2009",1120.07414084149,
"CHL","GDEXPRD","TOT","MLN_USD","A","2010",1109.60188866477,
"CHL","GDEXPRD","TOT","MLN_USD","A","2011",1255.91042539038,
"CHL","GDEXPRD","TOT","MLN_USD","A","2012",1363.21454040807,
"CHL","GDEXPRD","TOT","MLN_USD","A","2013",1522.10818288644,
"CHL","GDEXPRD","TOT","MLN_USD","A","2014",1494.54246003063,
"CHL","GDEXPRD","TOT","MLN_USD","A","2015",1552.18200004693,
"CHL","GDEXPRD","TOT","MLN_USD","A","2016",1531.53774629103,
"CHL","GDEXPRD","TOT","MLN_USD","A","2017",1491.05953624355,
"CHL","GDEXPRD","TOT","PC_GDP","A","2007",0.30956537535873,
"CHL","GDEXPRD","TOT","PC_GDP","A","2008",0.37496788897629,
"CHL","GDEXPRD","TOT","PC_GDP","A","2009",0.35202125310849,
"CHL","GDEXPRD","TOT","PC_GDP","A","2010",0.32947489593814,
"CHL","GDEXPRD","TOT","PC_GDP","A","2011",0.35144205732057,
"CHL","GDEXPRD","TOT","PC_GDP","A","2012",0.36220470205866,
"CHL","GDEXPRD","TOT","PC_GDP","A","2013",0.38869966151507,
"CHL","GDEXPRD","TOT","PC_GDP","A","2014",0.37503434196252,
"CHL","GDEXPRD","TOT","PC_GDP","A","2015",0.38072710566358,
"CHL","GDEXPRD","TOT","PC_GDP","A","2016",0.36949088430878,
"CHL","GDEXPRD","TOT","PC_GDP","A","2017",0.35518189286998,
"CHN","GDEXPRD","TOT","MLN_USD","A","1991",14611.1890188573,
"CHN","GDEXPRD","TOT","MLN_USD","A","1992",16771.69627535,
"CHN","GDEXPRD","TOT","MLN_USD","A","1993",18235.4161680861,
"CHN","GDEXPRD","TOT","MLN_USD","A","1994",18669.2543463463,
"CHN","GDEXPRD","TOT","MLN_USD","A","1995",18700.2254429824,
"CHN","GDEXPRD","TOT","MLN_USD","A","1996",20367.0671941859,
"CHN","GDEXPRD","TOT","MLN_USD","A","1997",25230.1818995164,
"CHN","GDEXPRD","TOT","MLN_USD","A","1998",27557.5355347387,
"CHN","GDEXPRD","TOT","MLN_USD","A","1999",34381.116635467,
"CHN","GDEXPRD","TOT","MLN_USD","A","2000",44441.8616758619,
"CHN","GDEXPRD","TOT","MLN_USD","A","2001",50689.0180944405,
"CHN","GDEXPRD","TOT","MLN_USD","A","2002",62232.9173552792,
"CHN","GDEXPRD","TOT","MLN_USD","A","2003",72526.163794769,
"CHN","GDEXPRD","TOT","MLN_USD","A","2004",86605.591822845,
"CHN","GDEXPRD","TOT","MLN_USD","A","2005",103853.156020294,
"CHN","GDEXPRD","TOT","MLN_USD","A","2006",122490.132653728,
"CHN","GDEXPRD","TOT","MLN_USD","A","2007",140448.822073775,
"CHN","GDEXPRD","TOT","MLN_USD","A","2008",162100.212759239,
"CHN","GDEXPRD","TOT","MLN_USD","A","2009",204179.677295652,
"CHN","GDEXPRD","TOT","MLN_USD","A","2010",232534.692583346,
"CHN","GDEXPRD","TOT","MLN_USD","A","2011",264646.921748828,
"CHN","GDEXPRD","TOT","MLN_USD","A","2012",306590.422448499,
"CHN","GDEXPRD","TOT","MLN_USD","A","2013",345212.791492372,
"CHN","GDEXPRD","TOT","MLN_USD","A","2014",376306.523764882,
"CHN","GDEXPRD","TOT","MLN_USD","A","2015",409422.651861068,
"CHN","GDEXPRD","TOT","MLN_USD","A","2016",448144.542627818,
"CHN","GDEXPRD","TOT","MLN_USD","A","2017",484480.41141965,
"CHN","GDEXPRD","TOT","MLN_USD","A","2018",526062.743786704,
"CHN","GDEXPRD","TOT","PC_GDP","A","1991",0.7246337295961,
"CHN","GDEXPRD","TOT","PC_GDP","A","1992",0.72819871665226,
"CHN","GDEXPRD","TOT","PC_GDP","A","1993",0.69522779004967,
"CHN","GDEXPRD","TOT","PC_GDP","A","1994",0.6296787458237,
"CHN","GDEXPRD","TOT","PC_GDP","A","1995",0.56845544254229,
"CHN","GDEXPRD","TOT","PC_GDP","A","1996",0.56323593302661,
"CHN","GDEXPRD","TOT","PC_GDP","A","1997",0.63872545944929,
"CHN","GDEXPRD","TOT","PC_GDP","A","1998",0.64688862674672,
"CHN","GDEXPRD","TOT","PC_GDP","A","1999",0.74963230585086,
"CHN","GDEXPRD","TOT","PC_GDP","A","2000",0.89316324973749,
"CHN","GDEXPRD","TOT","PC_GDP","A","2001",0.94033091263008,
"CHN","GDEXPRD","TOT","PC_GDP","A","2002",1.05786025662724,
"CHN","GDEXPRD","TOT","PC_GDP","A","2003",1.1203664624296,
"CHN","GDEXPRD","TOT","PC_GDP","A","2004",1.21498243328913,
"CHN","GDEXPRD","TOT","PC_GDP","A","2005",1.3079155920732,
"CHN","GDEXPRD","TOT","PC_GDP","A","2006",1.36853678821173,
"CHN","GDEXPRD","TOT","PC_GDP","A","2007",1.37369410383043,
"CHN","GDEXPRD","TOT","PC_GDP","A","2008",1.44592008760681,
"CHN","GDEXPRD","TOT","PC_GDP","A","2009",1.66479544654404,
"CHN","GDEXPRD","TOT","PC_GDP","A","2010",1.71372148792837,
"CHN","GDEXPRD","TOT","PC_GDP","A","2011",1.78034302154239,
"CHN","GDEXPRD","TOT","PC_GDP","A","2012",1.91214100040848,
"CHN","GDEXPRD","TOT","PC_GDP","A","2013",1.99786393995445,
"CHN","GDEXPRD","TOT","PC_GDP","A","2014",2.02963097277541,
"CHN","GDEXPRD","TOT","PC_GDP","A","2015",2.0656022256207,
"CHN","GDEXPRD","TOT","PC_GDP","A","2016",2.1183054703073,
"CHN","GDEXPRD","TOT","PC_GDP","A","2017",2.14511571733465,
"CHN","GDEXPRD","TOT","PC_GDP","A","2018",2.18568496389297,
"EST","GDEXPRD","TOT","MLN_USD","A","1998",120.925756313381,
"EST","GDEXPRD","TOT","MLN_USD","A","1999",143.990085176849,
"EST","GDEXPRD","TOT","MLN_USD","A","2000",140.437624760047,
"EST","GDEXPRD","TOT","MLN_USD","A","2001",173.32280127434,
"EST","GDEXPRD","TOT","MLN_USD","A","2002",188.645579959112,
"EST","GDEXPRD","TOT","MLN_USD","A","2003",218.094360619619,
"EST","GDEXPRD","TOT","MLN_USD","A","2004",257.704313524708,
"EST","GDEXPRD","TOT","MLN_USD","A","2005",306.059647254631,
"EST","GDEXPRD","TOT","MLN_USD","A","2006",407.485729240069,
"EST","GDEXPRD","TOT","MLN_USD","A","2007",416.870805665209,
"EST","GDEXPRD","TOT","MLN_USD","A","2008",467.191635356141,
"EST","GDEXPRD","TOT","MLN_USD","A","2009",444.062610098528,
"EST","GDEXPRD","TOT","MLN_USD","A","2010",514.232446187202,
"EST","GDEXPRD","TOT","MLN_USD","A","2011",805.945569442139,
"EST","GDEXPRD","TOT","MLN_USD","A","2012",767.214698156916,
"EST","GDEXPRD","TOT","MLN_USD","A","2013",631.543478449258,
"EST","GDEXPRD","TOT","MLN_USD","A","2014",539.495109594239,
"EST","GDEXPRD","TOT","MLN_USD","A","2015",563.453615869243,
"EST","GDEXPRD","TOT","MLN_USD","A","2016",494.566153042232,
"EST","GDEXPRD","TOT","MLN_USD","A","2017",537.176225236487,
"EST","GDEXPRD","TOT","MLN_USD","A","2018",617.470069902014,
"EST","GDEXPRD","TOT","PC_GDP","A","1998",0.56581901516426,
"EST","GDEXPRD","TOT","PC_GDP","A","1999",0.67646752711839,
"EST","GDEXPRD","TOT","PC_GDP","A","2000",0.59921794059136,
"EST","GDEXPRD","TOT","PC_GDP","A","2001",0.69786758792711,
"EST","GDEXPRD","TOT","PC_GDP","A","2002",0.71118565452739,
"EST","GDEXPRD","TOT","PC_GDP","A","2003",0.76436884400605,
"EST","GDEXPRD","TOT","PC_GDP","A","2004",0.84594344843212,
"EST","GDEXPRD","TOT","PC_GDP","A","2005",0.91759298282793,
"EST","GDEXPRD","TOT","PC_GDP","A","2006",1.11346232350338,
"EST","GDEXPRD","TOT","PC_GDP","A","2007",1.0589098265575,
"EST","GDEXPRD","TOT","PC_GDP","A","2008",1.25036192879597,
"EST","GDEXPRD","TOT","PC_GDP","A","2009",1.38893842710697,
"EST","GDEXPRD","TOT","PC_GDP","A","2010",1.56602477706278,
"EST","GDEXPRD","TOT","PC_GDP","A","2011",2.28440162195197,
"EST","GDEXPRD","TOT","PC_GDP","A","2012",2.10902577430466,
"EST","GDEXPRD","TOT","PC_GDP","A","2013",1.71301359814344,
"EST","GDEXPRD","TOT","PC_GDP","A","2014",1.42089271156459,
"EST","GDEXPRD","TOT","PC_GDP","A","2015",1.45711128481733,
"EST","GDEXPRD","TOT","PC_GDP","A","2016",1.24617197050576,
"EST","GDEXPRD","TOT","PC_GDP","A","2017",1.27995562820489,
"EST","GDEXPRD","TOT","PC_GDP","A","2018",1.40440947318264,
"ISR","GDEXPRD","TOT","MLN_USD","A","1991",2459.1590358907,
"ISR","GDEXPRD","TOT","MLN_USD","A","1992",2718.29317381909,
"ISR","GDEXPRD","TOT","MLN_USD","A","1993",2953.12512391266,
"ISR","GDEXPRD","TOT","MLN_USD","A","1994",3241.26551375928,
"ISR","GDEXPRD","TOT","MLN_USD","A","1995",3466.04358776931,
"ISR","GDEXPRD","TOT","MLN_USD","A","1996",3874.78696993178,
"ISR","GDEXPRD","TOT","MLN_USD","A","1997",4369.54090099753,
"ISR","GDEXPRD","TOT","MLN_USD","A","1998",4735.14867007821,
"ISR","GDEXPRD","TOT","MLN_USD","A","1999",5597.72134392021,
"ISR","GDEXPRD","TOT","MLN_USD","A","2000",7196.48576212085,
"ISR","GDEXPRD","TOT","MLN_USD","A","2001",7669.1215706721,
"ISR","GDEXPRD","TOT","MLN_USD","A","2002",7556.23902613489,
"ISR","GDEXPRD","TOT","MLN_USD","A","2003",7200.19898239684,
"ISR","GDEXPRD","TOT","MLN_USD","A","2004",7514.77131728871,
"ISR","GDEXPRD","TOT","MLN_USD","A","2005",8179.23439958132,
"ISR","GDEXPRD","TOT","MLN_USD","A","2006",8850.17484642409,
"ISR","GDEXPRD","TOT","MLN_USD","A","2007",10024.5849244505,
"ISR","GDEXPRD","TOT","MLN_USD","A","2008",10171.2777819906,
"ISR","GDEXPRD","TOT","MLN_USD","A","2009",9780.19995358125,
"ISR","GDEXPRD","TOT","MLN_USD","A","2010",9832.07625361744,
"ISR","GDEXPRD","TOT","MLN_USD","A","2011",10521.1340071839,
"ISR","GDEXPRD","TOT","MLN_USD","A","2012",11162.494854049,
"ISR","GDEXPRD","TOT","MLN_USD","A","2013",11456.2321823661,
"ISR","GDEXPRD","TOT","MLN_USD","A","2014",12115.0841388725,
"ISR","GDEXPRD","TOT","MLN_USD","A","2015",12666.2662073603,
"ISR","GDEXPRD","TOT","MLN_USD","A","2016",13931.853101578,
"ISR","GDEXPRD","TOT","MLN_USD","A","2017",15403.6000969928,
"ISR","GDEXPRD","TOT","MLN_USD","A","2018",16345.7532748656,
"ISR","GDEXPRD","TOT","PC_GDP","A","1991",2.21839803033701,
"ISR","GDEXPRD","TOT","PC_GDP","A","1992",2.27559266200113,
"ISR","GDEXPRD","TOT","PC_GDP","A","1993",2.37443042610715,
"ISR","GDEXPRD","TOT","PC_GDP","A","1994",2.42591368169581,
"ISR","GDEXPRD","TOT","PC_GDP","A","1995",2.43346797300994,
"ISR","GDEXPRD","TOT","PC_GDP","A","1996",2.59053826190447,
"ISR","GDEXPRD","TOT","PC_GDP","A","1997",2.80737526989088,
"ISR","GDEXPRD","TOT","PC_GDP","A","1998",2.91896772584569,
"ISR","GDEXPRD","TOT","PC_GDP","A","1999",3.33008014432347,
"ISR","GDEXPRD","TOT","PC_GDP","A","2000",3.93328591420969,
"ISR","GDEXPRD","TOT","PC_GDP","A","2001",4.18499369461914,
"ISR","GDEXPRD","TOT","PC_GDP","A","2002",4.1306730251869,
"ISR","GDEXPRD","TOT","PC_GDP","A","2003",3.89304480161951,
"ISR","GDEXPRD","TOT","PC_GDP","A","2004",3.87343838563182,
"ISR","GDEXPRD","TOT","PC_GDP","A","2005",4.04818748203793,
"ISR","GDEXPRD","TOT","PC_GDP","A","2006",4.14097193150925,
"ISR","GDEXPRD","TOT","PC_GDP","A","2007",4.42234396821743,
"ISR","GDEXPRD","TOT","PC_GDP","A","2008",4.34226678322184,
"ISR","GDEXPRD","TOT","PC_GDP","A","2009",4.13293456501344,
"ISR","GDEXPRD","TOT","PC_GDP","A","2010",3.93541467512814,
"ISR","GDEXPRD","TOT","PC_GDP","A","2011",4.01532292102046,
"ISR","GDEXPRD","TOT","PC_GDP","A","2012",4.16146940679947,
"ISR","GDEXPRD","TOT","PC_GDP","A","2013",4.09610298069392,
"ISR","GDEXPRD","TOT","PC_GDP","A","2014",4.17397639361252,
"ISR","GDEXPRD","TOT","PC_GDP","A","2015",4.26525287513377,
"ISR","GDEXPRD","TOT","PC_GDP","A","2016",4.51177214593335,
"ISR","GDEXPRD","TOT","PC_GDP","A","2017",4.8162279405007,
"ISR","GDEXPRD","TOT","PC_GDP","A","2018",4.94078810781133,
"ROU","GDEXPRD","TOT","MLN_USD","A","1991",1792.97860639766,
"ROU","GDEXPRD","TOT","MLN_USD","A","1992",1764.8571052485,
"ROU","GDEXPRD","TOT","MLN_USD","A","1993",1926.84690738253,
"ROU","GDEXPRD","TOT","MLN_USD","A","1994",1695.67511667608,
"ROU","GDEXPRD","TOT","MLN_USD","A","1995",1877.38760071666,
"ROU","GDEXPRD","TOT","MLN_USD","A","1996",1735.62510646471,
"ROU","GDEXPRD","TOT","MLN_USD","A","1997",1406.18764151707,
"ROU","GDEXPRD","TOT","MLN_USD","A","1998",1187.96292998317,
"ROU","GDEXPRD","TOT","MLN_USD","A","1999",951.560721110325,
"ROU","GDEXPRD","TOT","MLN_USD","A","2000",896.496812024491,
"ROU","GDEXPRD","TOT","MLN_USD","A","2001",1007.74936385495,
"ROU","GDEXPRD","TOT","MLN_USD","A","2002",1026.89090016438,
"ROU","GDEXPRD","TOT","MLN_USD","A","2003",1106.28309160656,
"ROU","GDEXPRD","TOT","MLN_USD","A","2004",1198.09221109786,
"ROU","GDEXPRD","TOT","MLN_USD","A","2005",1328.73261278766,
"ROU","GDEXPRD","TOT","MLN_USD","A","2006",1589.15590155952,
"ROU","GDEXPRD","TOT","MLN_USD","A","2007",1908.03139236204,
"ROU","GDEXPRD","TOT","MLN_USD","A","2008",2251.44971852589,
"ROU","GDEXPRD","TOT","MLN_USD","A","2009",1710.37280709235,
"ROU","GDEXPRD","TOT","MLN_USD","A","2010",1691.52587607143,
"ROU","GDEXPRD","TOT","MLN_USD","A","2011",1881.9736100331,
"ROU","GDEXPRD","TOT","MLN_USD","A","2012",1865.21825113585,
"ROU","GDEXPRD","TOT","MLN_USD","A","2013",1547.83645690533,
"ROU","GDEXPRD","TOT","MLN_USD","A","2014",1577.40900566038,
"ROU","GDEXPRD","TOT","MLN_USD","A","2015",2091.48750342423,
"ROU","GDEXPRD","TOT","MLN_USD","A","2016",2157.7335299133,
"ROU","GDEXPRD","TOT","MLN_USD","A","2017",2421.3310929098,
"ROU","GDEXPRD","TOT","MLN_USD","A","2018",2526.49143304814,
"ROU","GDEXPRD","TOT","PC_GDP","A","1991",0.74370032521316,
"ROU","GDEXPRD","TOT","PC_GDP","A","1992",0.80415772194317,
"ROU","GDEXPRD","TOT","PC_GDP","A","1993",0.86636834219882,
"ROU","GDEXPRD","TOT","PC_GDP","A","1994",0.73407208179121,
"ROU","GDEXPRD","TOT","PC_GDP","A","1995",0.75834756786587,
"ROU","GDEXPRD","TOT","PC_GDP","A","1996",0.67471833645073,
"ROU","GDEXPRD","TOT","PC_GDP","A","1997",0.57450911957208,
"ROU","GDEXPRD","TOT","PC_GDP","A","1998",0.49540744223499,
"ROU","GDEXPRD","TOT","PC_GDP","A","1999",0.39832276368491,
"ROU","GDEXPRD","TOT","PC_GDP","A","2000",0.36625849633562,
"ROU","GDEXPRD","TOT","PC_GDP","A","2001",0.39129178116966,
"ROU","GDEXPRD","TOT","PC_GDP","A","2002",0.37721182230424,
"ROU","GDEXPRD","TOT","PC_GDP","A","2003",0.39707905892946,
"ROU","GDEXPRD","TOT","PC_GDP","A","2004",0.38942270635744,
"ROU","GDEXPRD","TOT","PC_GDP","A","2005",0.41262363527537,
"ROU","GDEXPRD","TOT","PC_GDP","A","2006",0.45681821762351,
"ROU","GDEXPRD","TOT","PC_GDP","A","2007",0.51148238711122,
"ROU","GDEXPRD","TOT","PC_GDP","A","2008",0.55215060316623,
"ROU","GDEXPRD","TOT","PC_GDP","A","2009",0.44395024697944,
"ROU","GDEXPRD","TOT","PC_GDP","A","2010",0.45688229180667,
"ROU","GDEXPRD","TOT","PC_GDP","A","2011",0.49832023471653,
"ROU","GDEXPRD","TOT","PC_GDP","A","2012",0.48383365931618,
"ROU","GDEXPRD","TOT","PC_GDP","A","2013",0.38787354471427,
"ROU","GDEXPRD","TOT","PC_GDP","A","2014",0.38224640179386,
"ROU","GDEXPRD","TOT","PC_GDP","A","2015",0.48793046976106,
"ROU","GDEXPRD","TOT","PC_GDP","A","2016",0.48032570444395,
"ROU","GDEXPRD","TOT","PC_GDP","A","2017",0.50321816509862,
"ROU","GDEXPRD","TOT","PC_GDP","A","2018",0.50510251740007,
"RUS","GDEXPRD","TOT","MLN_USD","A","1989",59252.5647682314,
"RUS","GDEXPRD","TOT","MLN_USD","A","1990",61315.2211694354,
"RUS","GDEXPRD","TOT","MLN_USD","A","1991",40994.7934541071,
"RUS","GDEXPRD","TOT","MLN_USD","A","1992",18127.5998144849,
"RUS","GDEXPRD","TOT","MLN_USD","A","1993",17192.8381837187,
"RUS","GDEXPRD","TOT","MLN_USD","A","1994",16491.5663156031,
"RUS","GDEXPRD","TOT","MLN_USD","A","1995",14851.807213015,
"RUS","GDEXPRD","TOT","MLN_USD","A","1996",16258.8739663181,
"RUS","GDEXPRD","TOT","MLN_USD","A","1997",17811.4691742916,
"RUS","GDEXPRD","TOT","MLN_USD","A","1998",15407.158900587,
"RUS","GDEXPRD","TOT","MLN_USD","A","1999",17114.1204269004,
"RUS","GDEXPRD","TOT","MLN_USD","A","2000",19846.6834258135,
"RUS","GDEXPRD","TOT","MLN_USD","A","2001",23382.362981767,
"RUS","GDEXPRD","TOT","MLN_USD","A","2002",25939.4188159167,
"RUS","GDEXPRD","TOT","MLN_USD","A","2003",28684.2229885526,
"RUS","GDEXPRD","TOT","MLN_USD","A","2004",27522.5955385867,
"RUS","GDEXPRD","TOT","MLN_USD","A","2005",27157.5282819505,
"RUS","GDEXPRD","TOT","MLN_USD","A","2006",29508.5418278401,
"RUS","GDEXPRD","TOT","MLN_USD","A","2007",33315.8967961057,
"RUS","GDEXPRD","TOT","MLN_USD","A","2008",32809.5989185349,
"RUS","GDEXPRD","TOT","MLN_USD","A","2009",36254.7259640369,
"RUS","GDEXPRD","TOT","MLN_USD","A","2010",34203.8067422761,
"RUS","GDEXPRD","TOT","MLN_USD","A","2011",34415.6198063467,
"RUS","GDEXPRD","TOT","MLN_USD","A","2012",36171.8386639801,
"RUS","GDEXPRD","TOT","MLN_USD","A","2013",36763.62174188,
"RUS","GDEXPRD","TOT","MLN_USD","A","2014",38656.1943162936,
"RUS","GDEXPRD","TOT","MLN_USD","A","2015",38776.3645167333,
"RUS","GDEXPRD","TOT","MLN_USD","A","2016",38780.9844149086,
"RUS","GDEXPRD","TOT","MLN_USD","A","2017",39746.4095309134,
"RUS","GDEXPRD","TOT","MLN_USD","A","2018",36357.3148037222,
"RUS","GDEXPRD","TOT","PC_GDP","A","1989",1.77175048806726,
"RUS","GDEXPRD","TOT","PC_GDP","A","1990",1.89013120773231,
"RUS","GDEXPRD","TOT","PC_GDP","A","1991",1.33089375945351,
"RUS","GDEXPRD","TOT","PC_GDP","A","1992",0.6887308881553,
"RUS","GDEXPRD","TOT","PC_GDP","A","1993",0.71504748161692,
"RUS","GDEXPRD","TOT","PC_GDP","A","1994",0.78449407491011,
"RUS","GDEXPRD","TOT","PC_GDP","A","1995",0.79184707433068,
"RUS","GDEXPRD","TOT","PC_GDP","A","1996",0.89931209411237,
"RUS","GDEXPRD","TOT","PC_GDP","A","1997",0.97176783463217,
"RUS","GDEXPRD","TOT","PC_GDP","A","1998",0.88805764405442,
"RUS","GDEXPRD","TOT","PC_GDP","A","1999",0.92753688715712,
"RUS","GDEXPRD","TOT","PC_GDP","A","2000",0.97744345102637,
"RUS","GDEXPRD","TOT","PC_GDP","A","2001",1.09578684247455,
"RUS","GDEXPRD","TOT","PC_GDP","A","2002",1.16056553895395,
"RUS","GDEXPRD","TOT","PC_GDP","A","2003",1.19610574689537,
"RUS","GDEXPRD","TOT","PC_GDP","A","2004",1.07082508418231,
"RUS","GDEXPRD","TOT","PC_GDP","A","2005",0.99328749803617,
"RUS","GDEXPRD","TOT","PC_GDP","A","2006",0.99791183523718,
"RUS","GDEXPRD","TOT","PC_GDP","A","2007",1.03806799355233,
"RUS","GDEXPRD","TOT","PC_GDP","A","2008",0.97131826078527,
"RUS","GDEXPRD","TOT","PC_GDP","A","2009",1.1643746044019,
"RUS","GDEXPRD","TOT","PC_GDP","A","2010",1.05116470014487,
"RUS","GDEXPRD","TOT","PC_GDP","A","2011",1.01441766237284,
"RUS","GDEXPRD","TOT","PC_GDP","A","2012",1.02857924686304,
"RUS","GDEXPRD","TOT","PC_GDP","A","2013",1.02707029390358,
"RUS","GDEXPRD","TOT","PC_GDP","A","2014",1.07202536289464,
"RUS","GDEXPRD","TOT","PC_GDP","A","2015",1.10076028002526,
"RUS","GDEXPRD","TOT","PC_GDP","A","2016",1.09727830150956,
"RUS","GDEXPRD","TOT","PC_GDP","A","2017",1.1065553592257,
"RUS","GDEXPRD","TOT","PC_GDP","A","2018",0.98988175883168,
"SGP","GDEXPRD","TOT","MLN_USD","A","1994",1669.98980788626,
"SGP","GDEXPRD","TOT","MLN_USD","A","1995",1882.95131270375,
"SGP","GDEXPRD","TOT","MLN_USD","A","1996",2432.70859605318,
"SGP","GDEXPRD","TOT","MLN_USD","A","1997",2826.21328509993,
"SGP","GDEXPRD","TOT","MLN_USD","A","1998",3391.79357004956,
"SGP","GDEXPRD","TOT","MLN_USD","A","1999",3749.36189919658,
